chr,numb_exons,decon,gatk,grapes,gc_content,mappability,cnv_length,decon_qual,gatk_qual,grapes_qual,sample_correlation,is_autosomal,genes_encoded,encoded_type,true_positive_encoded
5,1,0,0,1,45.911949685534594,1.0,158,,,0.909,0.8589442262574317,1,144,1,0
5,1,0,0,1,50.0,1.0,149,,,0.998,0.8589442262574317,1,76,1,0
6,2,0,0,1,27.995255041518384,1.0,842,,,0.768,0.8589442262574317,1,103,1,0
7,1,0,0,1,26.76056338028169,1.0,70,,,0.201,0.8589442262574317,1,104,1,0
7,1,0,0,1,45.06172839506173,1.0,161,,,0.04,0.8589442262574317,1,126,1,0
15,1,0,0,1,60.0,1.0,214,,,0.391,0.8589442262574317,1,130,1,0
23,1,0,0,1,35.0,1.0,139,,,0.462,0.8589442262574317,0,37,1,0
4,3,1,1,1,35.03216911764706,0.6509259444444445,21759,53.9,181.82,1.0,0.8892822941652163,1,72,1,1
15,4,1,1,1,33.95535231351723,0.5068166000000001,40673,43.5,588.74,0.961,0.8892822941652163,1,35,0,1
5,1,1,0,0,42.72727272727273,1.0,219,7.17,,,0.8892822941652163,1,1,0,1
6,1,1,0,1,46.539087947882734,1.0,2455,29.7,,1.0,0.8892822941652163,1,34,1,1
5,1,1,1,1,35.76642335766424,1.0,273,10.9,227.84,0.569,0.8968509519251217,1,76,0,1
7,1,1,1,1,37.77777777777778,1.0,269,9.13,13.33,0.434,0.8968509519251217,1,25,1,1
10,7,1,1,1,35.827958613733365,0.1919405071521956,900201,102.0,71.12,1.0,0.8968509519251217,1,7,1,1
10,1,0,1,1,43.41317365269461,1.0,333,,242.12,0.812,0.8968509519251217,1,7,0,0
2,1,1,0,1,47.083333333333336,0.333333,239,8.21,,0.744,0.8968509519251217,1,3,1,0
10,8,1,0,0,35.80674619393072,0.1880667747785143,939551,-107.0,,,0.8968509519251217,1,7,0,1
5,2,1,1,1,39.24672075214194,0.1451628846234355,52755,16.6,324.34,0.971,0.8742865300781147,1,1,0,1
16,5,1,1,1,49.36623516720604,0.3048158212083332,7415,52.6,261.7,1.0,0.8742865300781147,1,114,1,1
17,1,1,1,1,61.6,1.0,249,9.61,208.02,0.694,0.8742865300781147,1,85,0,1
7,1,1,0,1,36.86440677966102,1.0,235,7.73,,0.988,0.8742865300781147,1,25,1,1
7,1,1,0,0,75.99009900990099,1.0,403,3.91,,,0.8742865300781147,1,97,1,0
12,1,1,0,0,79.70588235294119,1.0,339,4.32,,,0.8742865300781147,1,26,1,0
15,1,1,0,0,70.34313725490196,1.0,407,2.65,,,0.8742865300781147,1,61,1,0
19,1,1,0,0,78.63636363636364,1.0,219,4.05,,,0.8742865300781147,1,84,1,0
1,1,1,1,1,56.32911392405063,1.0,315,12.7,258.6,0.629,0.8900984728559117,1,42,0,1
2,1,1,1,1,38.93805309734513,1.0,225,13.0,167.98,0.978,0.8900984728559117,1,3,0,1
15,4,1,1,0,47.54931461049816,0.3848956814538463,104684,54.5,1290.61,,0.8900984728559117,1,130,0,1
19,5,1,1,1,63.29502787575378,0.5240417907407406,8788,63.4,403.67,1.0,0.8900984728559117,1,102,1,1
4,1,1,0,1,58.8,1.0,249,12.9,,0.687,0.8900984728559117,1,58,1,1
22,1,1,0,0,61.891117478510026,1.0,348,4.38,,,0.8900984728559117,1,70,1,1
23,6,1,0,0,43.60520469692161,0.2762812453846152,6301,11.3,,,0.8900984728559117,0,36,0,1
10,1,1,1,0,39.77272727272727,1.0,351,12.2,281.55,,0.8917224061499953,1,7,0,0
11,3,1,1,1,48.496630378434425,0.4081018333333334,7715,32.6,238.48,1.0,0.8917224061499953,1,99,1,1
12,1,1,1,1,56.4245810055866,1.0,357,11.4,49.03,0.597,0.8917224061499953,1,88,1,1
12,8,1,1,1,40.298100518040535,0.3133062848085106,55014,62.3,1049.59,0.999,0.8917224061499953,1,5,0,1
20,1,1,1,1,55.77464788732394,1.0,354,11.5,254.55,0.351,0.8917224061499953,1,82,0,1
1,2,1,0,0,37.87696019300362,0.2719219407407408,2486,5.31,,,0.8917224061499953,1,32,0,0
3,1,1,0,0,28.424657534246577,1.0,291,5.89,,,0.8917224061499953,1,98,1,0
5,1,1,0,0,54.92424242424242,0.4722221111111112,263,2.8,,,0.8917224061499953,1,131,1,0
6,3,1,0,0,28.41619125237707,0.4247233166666666,3680,5.11,,,0.8917224061499953,1,103,1,0
6,2,1,0,0,33.384191068599264,1.0,17040,6.08,,,0.8917224061499953,1,103,1,0
7,1,1,0,0,20.0,1.0,219,4.59,,,0.8917224061499953,1,104,1,0
7,1,1,0,0,41.0958904109589,1.0,291,3.25,,,0.8917224061499953,1,126,1,0
2,3,1,1,1,41.006676938880325,1.0,9734,39.6,161.54,1.0,0.8920805889145608,1,116,1,1
12,1,1,1,1,59.070796460176986,1.0,451,17.3,12.7,0.577,0.8920805889145608,1,88,1,1
19,3,1,1,1,59.25168079508916,1.0,3420,43.0,725.3,0.826,0.8920805889145608,1,84,0,1
2,1,1,0,0,38.613861386138616,0.336111,403,4.97,,,0.8920805889145608,1,3,0,0
3,1,1,0,0,40.53030303030303,1.0,263,3.29,,,0.8920805889145608,1,56,0,0
5,2,1,0,0,35.500146670577884,0.0326055446422361,51134,4.78,,,0.8920805889145608,1,53,1,0
10,2,1,0,0,39.13627961687112,1.0,5950,7.55,,,0.8920805889145608,1,28,0,0
6,8,1,1,1,40.35794067224271,0.1758655646421569,38497,22.9,528.3,1.0,0.889122761726341,1,96,1,1
17,5,1,1,1,64.65816917728853,1.0,2588,10.9,1264.38,0.99,0.889122761726341,1,12,0,1
18,1,1,1,1,50.0,1.0,219,2.75,41.32,0.51,0.889122761726341,1,94,1,1
23,1,0,1,1,49.04458598726114,1.0,313,,164.86,0.939,0.889122761726341,0,21,0,1
10,8,1,0,0,37.059681256555216,0.4612500975609756,39090,6.32,,,0.889122761726341,1,28,0,0
23,119,1,0,0,38.07684707028962,0.1926618223395585,122509549,266.0,,,0.889122761726341,0,21,1,0
1,3,0,1,0,40.10548039440495,0.4055885810714285,8721,,30.9,,0.6919584498463466,1,44,0,0
1,1,0,1,0,30.87248322147651,1.0,148,,112.17,,0.6919584498463466,1,23,0,0
2,1,0,1,0,32.86908077994429,1.0,358,,8.1,,0.6919584498463466,1,64,1,0
2,2,0,1,0,28.160418482999127,1.0,1146,,7.2,,0.6919584498463466,1,3,0,0
2,5,0,1,0,31.88585607940447,1.0,2417,,41.48,,0.6919584498463466,1,3,0,0
2,2,0,1,0,32.83261802575107,1.0,1863,,23.35,,0.6919584498463466,1,3,1,0
2,1,0,1,0,29.89690721649485,1.0,96,,21.59,,0.6919584498463466,1,3,1,0
5,1,0,1,0,29.35323383084577,1.0,200,,22.96,,0.6919584498463466,1,144,1,0
6,1,0,1,0,35.2112676056338,1.0,212,,12.92,,0.6919584498463466,1,96,0,0
6,5,0,1,0,33.28914065324816,0.3752863031388888,8296,,33.01,,0.6919584498463466,1,103,0,0
6,2,0,1,0,34.13173652694611,1.0,834,,36.33,,0.6919584498463466,1,103,0,0
6,9,0,1,0,33.829723490122134,0.2708589427722772,56742,,22.35,,0.6919584498463466,1,103,0,0
6,1,0,1,0,34.67741935483871,1.0,123,,2.49,,0.6919584498463466,1,103,1,0
6,1,0,1,0,30.76923076923077,1.0,129,,46.79,,0.6919584498463466,1,103,0,0
7,14,0,1,0,33.42381374954325,0.2874393326030149,38313,,85.65,,0.6919584498463466,1,104,0,0
7,1,0,1,0,29.72972972972973,1.0,147,,10.07,,0.6919584498463466,1,104,1,0
7,3,0,1,0,35.04134911626399,0.5939814444444446,6166,,9.97,,0.6919584498463466,1,104,0,0
7,1,0,1,0,30.67484662576687,1.0,162,,33.91,,0.6919584498463466,1,126,0,0
7,3,0,1,0,39.925757888224375,0.4278010043478261,4848,,48.13,,0.6919584498463466,1,62,0,0
7,2,0,1,0,37.62615762615763,0.1487651260555555,26454,,39.6,,0.6919584498463466,1,105,0,0
10,2,0,1,0,33.234042553191486,1.0,4699,,22.19,,0.6919584498463466,1,28,0,0
10,1,0,1,0,32.57142857142858,1.0,174,,7.14,,0.6919584498463466,1,28,0,0
10,1,0,1,0,32.62411347517731,1.0,140,,22.63,,0.6919584498463466,1,77,0,0
10,4,0,1,0,37.75190326914465,1.0,2232,,6.32,,0.6919584498463466,1,95,1,0
10,1,0,1,0,31.25,1.0,207,,27.03,,0.6919584498463466,1,0,0,0
12,1,0,1,0,34.59119496855346,1.0,158,,17.66,,0.6919584498463466,1,145,0,0
14,1,0,1,0,30.35714285714285,1.0,111,,45.62,,0.6919584498463466,1,80,0,0
14,1,0,1,0,31.06382978723404,1.0,234,,5.24,,0.6919584498463466,1,80,0,0
18,2,0,1,0,37.64183522446966,0.8,10134,,8.79,,0.6919584498463466,1,120,0,0
23,1,0,1,0,28.04232804232804,1.0,188,,3.45,,0.6919584498463466,0,37,1,0
6,1,1,1,1,61.86046511627907,1.0,429,10.8,230.04,0.656,0.8939891464998282,1,96,0,1
12,7,1,1,0,40.51426779554719,0.2855988006245846,31889,61.1,1701.58,,0.8939891464998282,1,5,0,1
23,1,1,1,1,32.34421364985163,1.0,336,34.9,1053.23,1.0,0.8939891464998282,0,21,0,0
23,2,0,1,0,39.78065802592224,1.0,1002,,78.72,,0.8939891464998282,0,37,1,0
23,7,1,1,1,39.91837272068988,0.2757756068292682,15190,62.8,175.39,1.0,0.8939891464998282,0,37,1,1
1,5,1,0,0,42.3869309542072,0.1727250097837837,74312,7.22,,,0.8939891464998282,1,92,1,0
7,1,1,0,1,29.61038961038961,1.0,384,10.3,,0.728,0.8939891464998282,1,126,1,1
19,3,1,0,0,63.62704261454663,0.4825826939393939,15604,5.19,,,0.8939891464998282,1,102,0,0
19,3,1,0,0,63.96538158929977,1.0,2541,4.18,,,0.8939891464998282,1,18,0,0
1,1,1,1,1,62.37623762376238,1.0,403,14.9,103.53,0.468,0.8853805489111319,1,124,1,1
1,1,1,1,1,37.80487804878049,1.0,245,11.1,138.96,0.976,0.8853805489111319,1,32,0,1
3,6,1,1,1,39.65227145260796,0.3935721428571428,8914,85.1,405.8,1.0,0.8853805489111319,1,55,1,1
5,2,1,1,1,33.48856900931414,1.0,4723,28.1,583.73,1.0,0.8853805489111319,1,76,0,1
10,2,1,0,0,54.3289346636627,0.5645833,3106,6.65,,,0.8853805489111319,1,139,1,0
22,1,1,0,0,61.891117478510026,1.0,348,5.91,,,0.8853805489111319,1,70,1,0
23,3,1,0,0,38.28275410356668,0.2745103574391024,100765,5.57,,,0.8853805489111319,0,21,1,0
2,2,0,1,1,44.71004869411244,1.0,2258,,620.44,0.756,0.885326245018977,1,127,0,1
7,1,1,1,0,35.47297297297297,1.0,295,8.78,36.66,,0.885326245018977,1,126,0,1
12,5,1,1,1,41.88971624069229,0.4317476534482759,9937,74.5,79.62,0.944,0.885326245018977,1,26,1,1
2,1,1,0,0,60.45454545454545,1.0,219,2.7,,,0.885326245018977,1,115,1,0
2,3,1,0,0,37.1731705924274,0.2312969009353567,58576544,29.8,,,0.885326245018977,1,115,0,0
22,1,1,0,0,61.891117478510026,1.0,348,2.71,,,0.885326245018977,1,70,0,0
23,1,1,0,0,40.909090909090914,1.0,219,7.98,,,0.885326245018977,0,21,1,1
2,1,1,1,1,45.08928571428572,1.0,671,13.8,472.11,1.0,0.8573746145755639,1,3,0,1
3,7,1,1,1,39.549691813967705,0.327366984920635,19630,91.3,409.24,1.0,0.8573746145755639,1,98,1,1
14,4,1,1,1,36.73597983616887,0.1951029096923076,4760,48.5,1312.88,0.999,0.8573746145755639,1,80,0,1
1,1,1,0,0,60.0,1.0,299,2.73,,,0.8573746145755639,1,124,1,0
1,2,1,0,0,40.06211180124223,1.0,643,3.39,,,0.8573746145755639,1,100,0,0
9,3,1,0,0,37.44540321721529,0.625,9386,6.56,,,0.8573746145755639,1,65,0,0
1,4,1,1,1,45.113667240286205,0.26577705,22081,39.7,31.56,1.0,0.8851286635857725,1,93,1,1
7,1,1,1,1,52.20588235294118,1.0,271,12.8,95.65,0.546,0.8851286635857725,1,105,1,1
17,5,1,1,1,57.18835304822566,1.0,4395,63.6,2206.19,1.0,0.8851286635857725,1,117,0,1
6,1,1,0,0,47.72727272727273,1.0,3387,2.36,,,0.8851286635857725,1,34,1,0
10,7,1,0,0,43.65250631974844,0.5268555578947367,16218,25.8,,,0.8851286635857725,1,101,0,0
11,2,1,0,0,66.62790697674419,1.0,1719,7.3,,,0.8851286635857725,1,49,0,0
12,1,1,0,0,59.04255319148937,1.0,375,3.14,,,0.8851286635857725,1,88,0,0
15,1,1,0,0,59.78260869565217,1.0,275,4.37,,,0.8851286635857725,1,45,0,1
18,3,1,0,0,43.47519398071949,0.3285623611111111,4252,8.04,,,0.8851286635857725,1,4,1,0
20,1,1,0,0,59.62962962962963,1.0,269,2.6,,,0.8851286635857725,1,43,1,0
22,1,1,0,0,61.891117478510026,1.0,348,3.64,,,0.8851286635857725,1,70,0,0
10,1,1,1,1,40.51094890510949,1.0,273,10.9,167.44,0.956,0.8888521755979417,1,57,0,1
10,7,1,1,1,34.629122967016265,0.1767384530316456,26315,73.7,1360.72,0.977,0.8888521755979417,1,0,0,1
12,3,1,1,1,40.11262007287181,0.476614,3018,26.9,101.81,1.0,0.8888521755979417,1,26,1,1
1,3,1,0,0,48.3468972533062,0.61458325,3931,4.43,,,0.8888521755979417,1,46,0,0
16,1,1,0,1,50.0,1.0,293,8.59,,0.004,0.8888521755979417,1,114,1,1
18,2,1,0,0,41.90235189044358,1.0,6717,6.02,,,0.8888521755979417,1,120,1,0
19,2,1,0,0,57.26470148137064,0.6849999999999999,6682,4.88,,,0.8888521755979417,1,6,1,0
2,4,0,0,1,35.95634692705342,1.0,1740,,,0.785,0.7733578167050672,1,3,1,0
2,2,0,0,1,33.20802005012531,1.0,797,,,0.845,0.7733578167050672,1,3,1,0
2,3,0,0,1,35.095447870778266,1.0,680,,,0.897,0.7733578167050672,1,3,1,0
2,3,0,0,1,41.333333333333336,1.0,974,,,0.839,0.7733578167050672,1,48,1,0
7,3,0,0,1,30.315465503975386,1.0,3898,,,0.759,0.7733578167050672,1,104,1,0
10,7,0,0,1,39.87195205012941,0.6347222499999999,29363,,,1.0,0.7733578167050672,1,57,1,1
11,1,0,0,1,61.04651162790697,1.0,343,,,0.465,0.7733578167050672,1,40,0,1
17,1,0,0,1,34.7953216374269,1.0,341,,,0.841,0.7733578167050672,1,128,1,0
23,3,0,0,1,32.42091672046482,0.8333333333333334,7744,,,0.953,0.7733578167050672,0,21,1,0
2,2,1,1,1,40.087980123009245,0.3175432036774193,24550,46.9,160.6,0.958,0.890306411262917,1,116,1,1
15,1,1,1,1,62.07627118644068,1.0,471,23.9,77.94,0.525,0.890306411262917,1,71,1,1
16,1,1,1,1,62.32686980609419,1.0,360,21.0,143.64,0.428,0.890306411262917,1,114,0,1
2,1,1,0,0,38.613861386138616,0.336111,403,5.2,,,0.890306411262917,1,3,1,0
4,2,1,0,0,34.81526904798405,1.0,6522,11.9,,,0.890306411262917,1,72,0,0
10,2,1,0,0,34.77477477477478,1.0,554,2.95,,,0.890306411262917,1,95,0,0
23,5,1,0,1,39.182711727480815,0.2162014490213694,148539,35.0,,0.97,0.890306411262917,0,21,0,1
3,1,1,1,1,39.6551724137931,1.0,231,7.11,18.59,0.976,0.880677612139002,1,67,1,1
10,7,1,1,1,43.65250631974844,0.5268555578947367,16218,66.5,289.58,1.0,0.880677612139002,1,101,1,1
18,3,1,1,1,43.47519398071949,0.3285623611111111,4252,25.4,547.37,1.0,0.880677612139002,1,4,0,1
1,4,1,0,0,45.113667240286205,0.26577705,22081,5.96,,,0.880677612139002,1,93,0,0
3,1,1,0,0,48.3679525222552,1.0,336,3.28,,,0.880677612139002,1,55,0,0
10,2,1,0,0,35.403601561516176,0.1102140686116838,39704,3.72,,,0.880677612139002,1,7,0,0
10,2,1,0,0,36.89178409997341,0.1559744467185602,67697,3.29,,,0.880677612139002,1,7,0,0
16,2,1,0,0,53.00261096605744,0.8333333333333334,3063,3.44,,,0.880677612139002,1,75,1,0
17,5,1,0,0,57.18835304822566,1.0,4395,5.84,,,0.880677612139002,1,117,1,0
23,2,1,0,0,40.54567022538553,0.3425668675675675,12644,3.67,,,0.880677612139002,0,37,1,0
2,2,0,0,1,46.51359889051545,0.3462120735294117,12978,,,0.976,0.8923837197550838,1,127,0,1
9,4,0,0,1,33.77582417582418,0.5746590026315789,11374,,,0.918,0.8923837197550838,1,51,1,1
12,1,0,0,1,48.78048780487805,1.0,163,,,0.008,0.8923837197550838,1,39,1,0
3,6,1,1,1,40.61990212071778,0.2708793783146067,14711,56.4,878.85,0.949,0.8971931715225524,1,113,0,1
10,1,1,1,1,29.794520547945208,1.0,291,14.4,6.22,0.859,0.8971931715225524,1,101,1,1
18,1,1,1,1,44.54545454545455,1.0,219,15.0,50.15,0.931,0.8971931715225524,1,120,0,1
23,6,1,1,1,43.60520469692161,0.2762812453846152,6301,53.8,83.09,0.997,0.8971931715225524,0,36,1,1
15,2,1,0,0,56.56108597285068,1.0,2209,3.13,,,0.8971931715225524,1,130,1,0
10,7,0,0,1,35.82687997572834,0.1871383022667979,672388,,,1.0,0.872148689665625,1,7,1,1
12,1,0,0,1,41.17647058823529,1.0,118,,,0.999,0.872148689665625,1,145,1,0
19,5,0,0,1,58.19506272764063,0.1275393585652173,4941,,,0.993,0.872148689665625,1,18,0,1
3,7,1,1,1,44.30598953431465,0.4199902489130436,53125,31.3,779.88,0.994,0.8794851841189114,1,56,0,1
3,1,1,1,0,36.36363636363637,1.0,285,6.5,36.5,,0.8794851841189114,1,98,0,1
7,5,1,1,1,29.612848144239106,0.2965473756722999,297505,22.1,78.38,0.947,0.8794851841189114,1,105,1,1
1,1,1,0,0,30.57851239669421,1.0,241,3.44,,,0.8794851841189114,1,23,1,0
1,1,1,0,0,30.434782608695656,1.0,229,2.75,,,0.8794851841189114,1,23,1,0
2,1,1,0,0,28.31858407079646,1.0,225,2.64,,,0.8794851841189114,1,3,1,0
3,8,1,0,0,37.30544747081712,0.3612470756756757,24671,18.3,,,0.8794851841189114,1,98,1,0
4,3,1,0,0,40.57240426050898,0.7380951428571428,12298,4.56,,,0.8794851841189114,1,107,0,0
6,6,1,0,0,33.08190476190476,0.3752863031388888,13124,7.38,,,0.8794851841189114,1,103,1,0
6,2,1,0,0,33.69127516778524,1.0,5959,2.87,,,0.8794851841189114,1,103,1,0
7,2,1,0,0,31.72166794576618,0.1788309703809524,3908,2.98,,,0.8794851841189114,1,104,1,0
7,3,1,0,0,34.8967504402113,0.5939814444444446,6246,3.4,,,0.8794851841189114,1,104,1,0
7,1,1,0,0,28.688524590163933,1.0,243,2.85,,,0.8794851841189114,1,126,1,0
7,1,1,0,0,25.32894736842105,1.0,303,2.76,,,0.8794851841189114,1,126,1,0
12,1,1,0,1,57.85714285714286,1.0,279,5.59,,0.652,0.8794851841189114,1,88,1,1
12,2,1,0,0,43.88282596209076,0.6666665714285714,5222,5.12,,,0.8794851841189114,1,26,0,0
14,1,1,0,0,30.69620253164557,1.0,315,2.64,,,0.8794851841189114,1,80,1,0
23,9,1,0,0,38.215384615384615,0.1267145782965517,37374,8.08,,,0.8794851841189114,0,21,1,0
23,15,1,0,0,34.07241841752347,0.0980648540678898,111849,13.1,,,0.8794851841189114,0,21,1,0
23,11,1,0,0,36.30988149301075,0.1777489929079647,406051,10.7,,,0.8794851841189114,0,21,1,0
23,8,1,0,0,38.40769561647049,0.3168113378723404,25572,5.84,,,0.8794851841189114,0,37,1,0
23,24,1,0,0,58.82840907519805,0.3264510688149465,72328,14.3,,,0.8794851841189114,0,68,1,0
1,1,1,1,1,40.78947368421053,1.0,227,8.66,66.65,0.888,0.8851596421473023,1,23,0,1
3,1,1,1,1,65.9090909090909,1.0,219,13.4,7.17,0.2,0.8851596421473023,1,24,1,1
10,2,1,1,1,37.10868544756137,0.1721223616231151,302505,22.1,98.3,1.0,0.8851596421473023,1,7,1,1
16,2,1,1,1,54.95304453196002,1.0,3300,25.8,292.98,0.847,0.8851596421473023,1,75,0,1
3,7,1,0,0,44.34404636459431,0.3842533562857142,37959,74.2,,,0.8851596421473023,1,56,0,0
9,1,1,0,0,33.876221498371336,1.0,306,12.6,,,0.8851596421473023,1,65,1,0
12,1,1,0,0,45.84615384615385,1.0,324,7.17,,,0.8851596421473023,1,5,0,0
14,5,1,0,0,42.04005781540368,0.70833325,4842,36.0,,,0.8851596421473023,1,9,1,0
22,1,1,0,0,61.891117478510026,1.0,348,2.78,,,0.8851596421473023,1,70,0,0
1,3,1,1,1,41.215502940732925,0.4374338975609755,13261,32.9,143.41,1.0,0.867964686671756,1,27,1,1
16,1,1,1,1,46.72131147540984,1.0,243,10.1,93.06,0.9,0.867964686671756,1,114,0,1
17,3,1,1,1,57.58365927857453,0.2819686177777778,4601,30.3,1302.99,0.987,0.867964686671756,1,47,0,1
19,1,1,1,1,46.72131147540984,1.0,487,13.7,58.68,1.0,0.867964686671756,1,133,1,1
7,1,1,0,0,41.0958904109589,1.0,291,2.91,,,0.867964686671756,1,126,0,0
11,4,1,1,1,52.809568883917045,1.0,11620,26.8,685.98,0.89,0.8494630170102471,1,142,0,1
15,2,1,1,1,34.06995750245178,1.0,15294,14.9,54.93,0.884,0.8494630170102471,1,35,1,1
18,1,1,1,1,40.5982905982906,1.0,233,8.74,112.86,0.766,0.8494630170102471,1,120,0,1
22,1,1,1,1,64.41441441441441,1.0,221,8.43,3.17,0.091,0.8494630170102471,1,70,1,1
1,1,1,0,0,72.72727272727273,1.0,219,2.37,,,0.8494630170102471,1,23,1,0
2,1,1,0,0,75.24271844660194,1.0,411,4.27,,,0.8494630170102471,1,64,1,0
2,2,1,0,0,40.07615421227987,0.1106317716016597,4201,5.07,,,0.8494630170102471,1,3,1,0
3,1,1,0,0,72.85714285714285,1.0,419,3.25,,,0.8494630170102471,1,54,1,0
7,1,1,0,0,64.54545454545455,1.0,219,4.87,,,0.8494630170102471,1,126,1,0
7,1,1,0,0,76.34408602150538,1.0,464,2.72,,,0.8494630170102471,1,25,1,0
12,1,1,0,1,73.01324503311258,1.0,603,3.99,,0.662,0.8494630170102471,1,145,1,0
15,1,1,0,0,70.34313725490196,1.0,407,2.63,,,0.8494630170102471,1,61,1,0
16,1,1,0,1,63.76237623762376,1.0,504,3.65,,0.626,0.8494630170102471,1,30,1,0
17,1,1,0,0,73.68421052631578,1.0,569,3.79,,,0.8494630170102471,1,117,1,0
19,1,1,0,0,84.27083333333333,0.7777776666666667,959,2.61,,,0.8494630170102471,1,102,1,0
22,1,1,0,0,76.49484536082474,1.0,969,2.43,,,0.8494630170102471,1,70,1,0
3,6,1,1,1,45.92842673869008,0.7000000000000001,7404,27.4,276.87,1.0,0.8921022401814999,1,113,1,1
9,1,1,1,1,38.04347826086957,1.0,275,6.15,181.07,0.482,0.8921022401814999,1,65,1,1
14,7,1,1,1,39.05001770886624,0.292137901245098,50821,28.3,1342.26,0.953,0.8921022401814999,1,80,0,1
3,1,1,0,0,74.54545454545455,1.0,219,4.21,,,0.8921022401814999,1,56,0,0
5,4,1,0,0,34.24041549921411,0.1302008711378581,292659,19.4,,,0.8921022401814999,1,53,1,0
6,1,1,0,0,42.35294117647059,1.0,339,6.23,,,0.8921022401814999,1,96,1,0
6,5,1,0,0,37.40475911382018,0.217740567597826,34123,34.0,,,0.8921022401814999,1,59,0,0
7,1,1,0,0,20.0,1.0,219,3.07,,,0.8921022401814999,1,104,0,0
7,1,1,0,0,41.0958904109589,1.0,291,3.1,,,0.8921022401814999,1,126,0,0
22,1,1,0,0,76.49484536082474,1.0,969,2.37,,,0.8921022401814999,1,70,1,0
23,1,1,0,1,42.33576642335766,1.0,273,5.41,,1.0,0.8921022401814999,0,21,0,1
10,2,0,0,1,35.05882352941177,1.0,424,,,0.8,0.8921022401814999,1,95,1,0
3,1,1,1,1,60.66252587991718,1.0,482,16.0,86.42,1.0,0.8885513397402199,1,129,1,1
3,1,1,1,1,34.64285714285714,1.0,279,12.6,166.66,0.982,0.8885513397402199,1,55,0,1
10,6,1,1,1,40.95666549541195,0.2665121999296667,173602,70.0,983.9,0.999,0.8885513397402199,1,57,0,1
11,2,1,1,1,42.96586715867159,0.2324807093258426,4335,30.3,73.1,1.0,0.8885513397402199,1,99,1,1
1,3,1,0,0,41.43057503506312,1.0,3564,3.54,,,0.8885513397402199,1,92,1,0
1,1,1,0,0,35.65217391304348,1.0,229,3.22,,,0.8885513397402199,1,23,1,0
2,1,1,0,0,38.613861386138616,0.336111,403,4.69,,,0.8885513397402199,1,3,0,0
2,1,1,0,0,37.27272727272727,1.0,219,2.75,,,0.8885513397402199,1,48,1,0
10,2,1,0,0,50.75757575757576,1.0,791,5.79,,,0.8885513397402199,1,22,0,0
23,1,1,0,0,31.85185185185185,1.0,269,3.81,,,0.8885513397402199,0,21,1,0
1,7,1,1,1,49.26992073425115,0.5144688035714285,9587,71.9,345.21,0.92,0.889496095139896,1,46,1,1
1,1,1,1,1,51.271186440677965,1.0,235,11.7,82.16,0.526,0.889496095139896,1,60,1,1
18,4,1,1,1,38.11538958521773,0.6042467958333333,30955,26.9,608.08,0.999,0.889496095139896,1,120,0,1
19,1,1,1,1,61.495844875346265,0.8333333333333334,360,10.1,125.21,0.726,0.889496095139896,1,6,0,1
10,5,1,0,0,34.967593560526865,0.1168611106785714,9565,5.58,,,0.889496095139896,1,0,1,0
12,4,1,0,0,48.77265427850425,0.1603467923655913,52307,8.4,,,0.889496095139896,1,88,0,0
7,1,1,1,1,33.47826086956522,1.0,229,17.6,85.27,0.599,0.8848095575760383,1,126,1,1
10,1,1,1,1,43.54838709677419,1.0,371,16.9,365.96,0.561,0.8848095575760383,1,101,0,1
11,2,1,1,1,66.62790697674419,1.0,1719,41.8,176.71,1.0,0.8848095575760383,1,49,1,1
17,5,1,1,1,54.99552639427379,0.8,3352,56.7,1759.14,1.0,0.8848095575760383,1,47,0,1
12,1,1,0,0,39.65014577259476,1.0,342,2.63,,,0.8848095575760383,1,26,0,0
2,2,0,1,0,28.160418482999127,1.0,1146,,32.04,,0.7826954607037218,1,3,0,0
2,2,0,1,0,32.83261802575107,1.0,1863,,4.97,,0.7826954607037218,1,3,1,0
7,1,1,1,1,76.34408602150538,1.0,464,14.9,13.21,0.221,0.7826954607037218,1,25,1,1
10,3,1,1,0,34.65425605155178,0.1224658920034128,36312,21.3,18.37,,0.7826954607037218,1,0,1,1
12,4,1,1,1,36.31870304468169,1.0,5057,32.9,301.76,1.0,0.7826954607037218,1,39,0,1
18,1,1,1,1,34.61538461538461,1.0,415,16.0,39.83,0.571,0.7826954607037218,1,4,0,1
1,2,1,0,0,31.633906633906637,1.0,1627,4.31,,,0.7826954607037218,1,23,0,0
10,1,0,0,1,41.02209944751381,1.0,723,,,1.0,0.7826954607037218,1,0,1,0
10,1,0,0,1,36.84210526315789,1.0,151,,,0.863,0.7826954607037218,1,0,1,0
1,1,1,1,0,50.44642857142857,1.0,223,8.25,146.23,,0.8929160770935249,1,42,0,1
10,3,1,1,1,50.25453596136275,0.5645833,7660,33.8,369.26,1.0,0.8929160770935249,1,139,1,1
12,1,1,1,1,33.093525179856115,1.0,277,9.39,87.51,0.648,0.8929160770935249,1,145,1,1
18,8,1,1,1,38.2894347440071,0.5739966130434783,33789,52.7,1446.05,0.958,0.8929160770935249,1,120,0,1
2,1,1,0,0,38.613861386138616,0.336111,403,3.53,,,0.8929160770935249,1,3,1,0
3,5,1,1,1,41.177274279858814,0.2920453004347826,43914,70.9,236.57,1.0,0.8639652114405534,1,54,1,1
12,1,1,1,0,35.07462686567165,1.0,267,3.44,40.63,,0.8639652114405534,1,26,0,1
